,X,Y,Z,Activity
4718,3.12,-9.33,0.27,Standing
4719,3.14,-9.33,0.26,Standing
4720,3.14,-9.32,0.27,Standing
4721,3.14,-9.32,0.26,Standing
4722,3.14,-9.32,0.27,Standing
4723,3.14,-9.3,0.27,Standing
4724,3.13,-9.32,0.29,Standing
4725,3.13,-9.33,0.29,Standing
4726,3.11,-9.33,0.29,Standing
4727,3.12,-9.33,0.3,Standing
4728,3.12,-9.32,0.3,Standing
4729,3.12,-9.34,0.31,Standing
4730,3.09,-9.33,0.33,Standing
4731,3.07,-9.35,0.31,Standing
4732,3.07,-9.34,0.32,Standing
4733,3.08,-9.34,0.37,Standing
4734,3.06,-9.34,0.39,Standing
4735,3.06,-9.35,0.38,Standing
4736,3.08,-9.36,0.33,Standing
4737,3.08,-9.36,0.31,Standing
4738,3.06,-9.34,0.31,Standing
4739,3.07,-9.35,0.35,Standing
4740,3.12,-9.36,0.36,Standing
4741,3.12,-9.35,0.35,Standing
4742,3.11,-9.32,0.35,Standing
4743,3.1,-9.3,0.36,Standing
4744,3.12,-9.34,0.37,Standing
4745,3.14,-9.33,0.35,Standing
4746,3.18,-9.32,0.33,Standing
4747,3.19,-9.3,0.37,Standing
4748,3.17,-9.29,0.41,Standing
4749,3.17,-9.32,0.41,Standing
4750,3.16,-9.34,0.35,Standing
4751,3.14,-9.33,0.32,Standing
4752,3.14,-9.34,0.35,Standing
4753,3.12,-9.31,0.4,Standing
4754,3.12,-9.29,0.41,Standing
4755,3.13,-9.3,0.39,Standing
4756,3.13,-9.31,0.33,Standing
4757,3.13,-9.31,0.3,Standing
4758,3.19,-9.32,0.33,Standing
4759,3.23,-9.32,0.4,Standing
4760,3.24,-9.33,0.43,Standing
4761,3.21,-9.32,0.4,Standing
4762,3.17,-9.32,0.38,Standing
4763,3.15,-9.31,0.35,Standing
4764,3.11,-9.28,0.35,Standing
4765,3.09,-9.29,0.39,Standing
4766,3.08,-9.34,0.42,Standing
4767,3.08,-9.34,0.38,Standing
4768,3.1,-9.33,0.33,Standing
4769,3.12,-9.33,0.31,Standing
4770,3.14,-9.33,0.37,Standing
4771,3.16,-9.35,0.44,Standing
4772,3.15,-9.35,0.45,Standing
4773,3.13,-9.33,0.42,Standing
4774,3.11,-9.31,0.37,Standing
4775,3.1,-9.32,0.35,Standing
4776,3.11,-9.31,0.36,Standing
4777,3.14,-9.32,0.39,Standing
4778,3.17,-9.31,0.39,Standing
4779,3.21,-9.3,0.41,Standing
4780,3.22,-9.32,0.42,Standing
4781,3.21,-9.33,0.38,Standing
4782,3.18,-9.33,0.33,Standing
4783,3.13,-9.31,0.33,Standing
4784,3.09,-9.3,0.37,Standing
4785,3.12,-9.29,0.38,Standing
4786,3.17,-9.3,0.36,Standing
4787,3.21,-9.31,0.35,Standing
4788,3.22,-9.34,0.35,Standing
4789,3.21,-9.36,0.38,Standing
4790,3.19,-9.3,0.36,Standing
4791,3.18,-9.3,0.35,Standing
4792,3.17,-9.33,0.34,Standing
4793,3.16,-9.33,0.33,Standing
4794,3.15,-9.31,0.35,Standing
4795,3.17,-9.34,0.38,Standing
4796,3.14,-9.32,0.37,Standing
4797,3.12,-9.31,0.36,Standing
4798,3.16,-9.31,0.38,Standing
4799,3.2,-9.29,0.37,Standing
4800,3.19,-9.29,0.35,Standing
4801,3.19,-9.29,0.35,Standing
4802,3.19,-9.32,0.36,Standing
4803,3.17,-9.34,0.35,Standing
4804,3.16,-9.33,0.31,Standing
4805,3.13,-9.33,0.28,Standing
4806,3.13,-9.31,0.32,Standing
4807,3.13,-9.31,0.36,Standing
4808,3.15,-9.32,0.36,Standing
4809,3.18,-9.33,0.31,Standing
4810,3.17,-9.31,0.3,Standing
4811,3.18,-9.34,0.33,Standing
4812,3.19,-9.33,0.36,Standing
4813,3.18,-9.31,0.37,Standing
4814,3.15,-9.3,0.36,Standing
4815,3.16,-9.31,0.33,Standing
4816,3.16,-9.33,0.31,Standing
4817,3.16,-9.32,0.27,Standing
4818,3.17,-9.37,0.28,Standing
4819,3.15,-9.35,0.32,Standing
4820,3.13,-9.28,0.34,Standing
4821,3.15,-9.3,0.36,Standing
4822,3.17,-9.32,0.35,Standing
4823,3.17,-9.31,0.34,Standing
4824,3.15,-9.31,0.35,Standing
4825,3.14,-9.3,0.38,Standing
4826,3.15,-9.29,0.38,Standing
4827,3.18,-9.31,0.33,Standing
4828,3.2,-9.32,0.33,Standing
4829,3.2,-9.3,0.33,Standing
4830,3.19,-9.29,0.35,Standing
4831,3.21,-9.31,0.39,Standing
4832,3.22,-9.33,0.4,Standing
4833,3.21,-9.33,0.37,Standing
4834,3.16,-9.31,0.35,Standing
4835,3.15,-9.31,0.33,Standing
4836,3.15,-9.28,0.33,Standing
4837,3.15,-9.27,0.35,Standing
4838,3.18,-9.3,0.38,Standing
4839,3.21,-9.32,0.38,Standing
4840,3.23,-9.33,0.35,Standing
4841,3.25,-9.34,0.33,Standing
4842,3.23,-9.31,0.34,Standing
4843,3.18,-9.3,0.37,Standing
4844,3.12,-9.3,0.39,Standing
4845,3.09,-9.29,0.37,Standing
4846,3.09,-9.32,0.34,Standing
4847,3.11,-9.34,0.33,Standing
4848,3.14,-9.32,0.35,Standing
4849,3.17,-9.33,0.36,Standing
4850,3.18,-9.33,0.34,Standing
4851,3.2,-9.32,0.31,Standing
4852,3.21,-9.32,0.32,Standing
4853,3.21,-9.28,0.35,Standing
4854,3.2,-9.3,0.37,Standing
4855,3.2,-9.3,0.36,Standing
4856,3.18,-9.28,0.34,Standing
4857,3.18,-9.27,0.32,Standing
4858,3.21,-9.29,0.33,Standing
4859,3.25,-9.3,0.32,Standing
4860,3.25,-9.29,0.32,Standing
4861,3.26,-9.32,0.32,Standing
4862,3.24,-9.33,0.32,Standing
4863,3.18,-9.31,0.3,Standing
4864,3.15,-9.33,0.3,Standing
4865,3.14,-9.35,0.31,Standing
4866,3.15,-9.33,0.34,Standing
4867,3.15,-9.31,0.37,Standing
4868,3.14,-9.32,0.4,Standing
4869,3.13,-9.32,0.4,Standing
4870,3.13,-9.3,0.36,Standing
4871,3.14,-9.32,0.34,Standing
4872,3.14,-9.33,0.33,Standing
4873,3.14,-9.34,0.33,Standing
4874,3.15,-9.36,0.34,Standing
4875,3.14,-9.34,0.3,Standing
4876,3.13,-9.3,0.28,Standing
4877,3.14,-9.3,0.31,Standing
4878,3.18,-9.3,0.38,Standing
4879,3.2,-9.29,0.39,Standing
4880,3.2,-9.3,0.39,Standing
4881,3.17,-9.32,0.35,Standing
4882,3.15,-9.32,0.3,Standing
4883,3.17,-9.34,0.28,Standing
4884,3.15,-9.31,0.29,Standing
4885,3.15,-9.3,0.35,Standing
4886,3.16,-9.32,0.38,Standing
4887,3.18,-9.32,0.35,Standing
4888,3.18,-9.3,0.3,Standing
4889,3.18,-9.3,0.31,Standing
4890,3.18,-9.31,0.34,Standing
4891,3.19,-9.3,0.36,Standing
4892,3.19,-9.31,0.36,Standing
4893,3.19,-9.31,0.3,Standing
4894,3.18,-9.31,0.24,Standing
4895,3.17,-9.33,0.25,Standing
4896,3.16,-9.32,0.32,Standing
4897,3.18,-9.33,0.37,Standing
4898,3.19,-9.32,0.37,Standing
4899,3.19,-9.31,0.35,Standing
4900,3.19,-9.33,0.34,Standing
4901,3.17,-9.35,0.33,Standing
4902,3.14,-9.31,0.33,Standing
4903,3.14,-9.31,0.35,Standing
4904,3.15,-9.33,0.38,Standing
4905,3.17,-9.36,0.35,Standing
4906,3.16,-9.31,0.31,Standing
4907,3.18,-9.29,0.33,Standing
4908,3.18,-9.27,0.38,Standing
4909,3.19,-9.29,0.39,Standing
4910,3.23,-9.3,0.36,Standing
4911,3.25,-9.27,0.34,Standing
4912,3.26,-9.27,0.34,Standing
4913,3.24,-9.32,0.35,Standing
4914,3.19,-9.3,0.36,Standing
4915,3.2,-9.32,0.35,Standing
4916,3.19,-9.31,0.34,Standing
4917,3.18,-9.3,0.34,Standing
4918,3.16,-9.31,0.36,Standing
4919,3.15,-9.33,0.38,Standing
4920,3.14,-9.33,0.35,Standing
4921,3.14,-9.33,0.32,Standing
4922,3.15,-9.3,0.34,Standing
4923,3.18,-9.3,0.36,Standing
4924,3.21,-9.31,0.38,Standing
4925,3.24,-9.32,0.39,Standing
4926,3.23,-9.31,0.38,Standing
4927,3.18,-9.3,0.35,Standing
4928,3.16,-9.33,0.33,Standing
4929,3.14,-9.33,0.33,Standing
4930,3.14,-9.3,0.34,Standing
4931,3.17,-9.31,0.38,Standing
4932,3.17,-9.33,0.37,Standing
4933,3.15,-9.32,0.34,Standing
4934,3.17,-9.31,0.35,Standing
4935,3.19,-9.31,0.38,Standing
4936,3.19,-9.32,0.39,Standing
4937,3.17,-9.31,0.35,Standing
4938,3.16,-9.32,0.33,Standing
4939,3.14,-9.33,0.33,Standing
4940,3.16,-9.32,0.31,Standing
4941,3.19,-9.33,0.3,Standing
4942,3.21,-9.3,0.31,Standing
4943,3.22,-9.3,0.36,Standing
4944,3.24,-9.33,0.4,Standing
4945,3.24,-9.34,0.38,Standing
4946,3.21,-9.32,0.35,Standing
4947,3.16,-9.27,0.35,Standing
4948,3.14,-9.27,0.35,Standing
4949,3.16,-9.31,0.32,Standing
4950,3.16,-9.31,0.31,Standing
4951,3.15,-9.31,0.33,Standing
4952,3.17,-9.34,0.38,Standing
4953,3.2,-9.33,0.38,Standing
4954,3.22,-9.31,0.34,Standing
4955,3.21,-9.28,0.32,Standing
4956,3.22,-9.28,0.33,Standing
4957,3.23,-9.3,0.38,Standing
4958,3.21,-9.28,0.41,Standing
4959,3.18,-9.28,0.38,Standing
4960,3.19,-9.28,0.33,Standing
4961,3.19,-9.3,0.32,Standing
4962,3.21,-9.28,0.32,Standing
4963,3.23,-9.28,0.35,Standing
4964,3.24,-9.33,0.39,Standing
4965,3.24,-9.33,0.41,Standing
4966,3.23,-9.31,0.35,Standing
4967,3.19,-9.31,0.3,Standing
4968,3.17,-9.33,0.27,Standing
4969,3.18,-9.31,0.32,Standing
4970,3.17,-9.28,0.39,Standing
4971,3.17,-9.28,0.39,Standing
4972,3.2,-9.3,0.38,Standing
4973,3.22,-9.31,0.34,Standing
4974,3.23,-9.31,0.31,Standing
4975,3.23,-9.3,0.29,Standing
4976,3.22,-9.32,0.33,Standing
4977,3.21,-9.32,0.35,Standing
4978,3.19,-9.32,0.33,Standing
4979,3.2,-9.32,0.29,Standing
4980,3.17,-9.3,0.28,Standing
4981,3.18,-9.31,0.31,Standing
4982,3.21,-9.3,0.36,Standing
4983,3.23,-9.31,0.39,Standing
4984,3.21,-9.3,0.38,Standing
4985,3.16,-9.29,0.35,Standing
4986,3.17,-9.31,0.33,Standing
4987,3.21,-9.3,0.33,Standing
4988,3.22,-9.28,0.33,Standing
4989,3.2,-9.29,0.36,Standing
4990,3.19,-9.31,0.37,Standing
4991,3.23,-9.33,0.36,Standing
4992,3.23,-9.32,0.32,Standing
4993,3.21,-9.3,0.29,Standing
4994,3.21,-9.31,0.32,Standing
4995,3.21,-9.31,0.4,Standing
4996,3.2,-9.29,0.43,Standing
4997,3.23,-9.28,0.38,Standing
4998,3.21,-9.3,0.33,Standing
4999,3.18,-9.29,0.34,Standing
5000,3.17,-9.3,0.35,Standing
5001,3.2,-9.32,0.35,Standing
5002,3.21,-9.31,0.37,Standing
5003,3.21,-9.32,0.36,Standing
5004,3.2,-9.3,0.35,Standing
5005,3.18,-9.29,0.34,Standing
5006,3.2,-9.3,0.37,Standing
5007,3.23,-9.29,0.37,Standing
5008,3.23,-9.29,0.36,Standing
5009,3.23,-9.31,0.37,Standing
5010,3.2,-9.31,0.34,Standing
5011,3.19,-9.3,0.32,Standing
5012,3.19,-9.29,0.32,Standing
5013,3.21,-9.29,0.37,Standing
5014,3.23,-9.29,0.38,Standing
5015,3.24,-9.3,0.38,Standing
5016,3.24,-9.3,0.32,Standing
5017,3.23,-9.3,0.3,Standing
5018,3.21,-9.29,0.32,Standing
5019,3.2,-9.32,0.38,Standing
5020,3.2,-9.34,0.39,Standing
5021,3.17,-9.32,0.35,Standing
5022,3.16,-9.3,0.32,Standing
5023,3.16,-9.3,0.32,Standing
5024,3.18,-9.3,0.36,Standing
5025,3.21,-9.29,0.4,Standing
5026,3.22,-9.29,0.39,Standing
5027,3.24,-9.32,0.38,Standing
5028,3.23,-9.37,0.36,Standing
5029,3.17,-9.36,0.33,Standing
5030,3.13,-9.33,0.3,Standing
5031,3.13,-9.32,0.3,Standing
5032,3.15,-9.32,0.35,Standing
5033,3.17,-9.27,0.36,Standing
5034,3.19,-9.29,0.37,Standing
5035,3.21,-9.3,0.37,Standing
5036,3.23,-9.29,0.37,Standing
5037,3.23,-9.26,0.4,Standing
5038,3.23,-9.28,0.41,Standing
5039,3.21,-9.31,0.37,Standing
5040,3.21,-9.32,0.31,Standing
5041,3.19,-9.33,0.28,Standing
5042,3.16,-9.32,0.3,Standing
5043,3.16,-9.31,0.31,Standing
5044,3.19,-9.31,0.35,Standing
5045,3.21,-9.27,0.37,Standing
5046,3.24,-9.27,0.39,Standing
5047,3.24,-9.28,0.39,Standing
5048,3.23,-9.29,0.36,Standing
5049,3.22,-9.29,0.33,Standing
5050,3.24,-9.3,0.31,Standing
5051,3.23,-9.31,0.33,Standing
5052,3.21,-9.3,0.34,Standing
5053,3.19,-9.28,0.35,Standing
5054,3.2,-9.3,0.34,Standing
5055,3.2,-9.31,0.32,Standing
5056,3.21,-9.33,0.33,Standing
5057,3.19,-9.34,0.37,Standing
5058,3.15,-9.32,0.38,Standing
5059,3.14,-9.3,0.38,Standing
5060,3.18,-9.32,0.34,Standing
5061,3.21,-9.32,0.31,Standing
5062,3.18,-9.31,0.32,Standing
5063,3.18,-9.31,0.34,Standing
5064,3.19,-9.31,0.34,Standing
5065,3.22,-9.31,0.33,Standing
5066,3.24,-9.32,0.31,Standing
5067,3.23,-9.3,0.33,Standing
5068,3.23,-9.28,0.39,Standing
5069,3.22,-9.29,0.42,Standing
5070,3.19,-9.31,0.39,Standing
5071,3.16,-9.33,0.34,Standing
5072,3.13,-9.34,0.33,Standing
5073,3.14,-9.32,0.34,Standing
5074,3.16,-9.29,0.35,Standing
5075,3.18,-9.29,0.36,Standing
5076,3.19,-9.32,0.39,Standing
5077,3.21,-9.3,0.38,Standing
5078,3.22,-9.3,0.37,Standing
5079,3.25,-9.3,0.37,Standing
5080,3.25,-9.3,0.39,Standing
5081,3.23,-9.3,0.39,Standing
5082,3.2,-9.31,0.37,Standing
5083,3.17,-9.32,0.33,Standing
5084,3.15,-9.31,0.3,Standing
5085,3.14,-9.32,0.33,Standing
5086,3.19,-9.31,0.38,Standing
5087,3.23,-9.31,0.41,Standing
5088,3.23,-9.29,0.39,Standing
5089,3.21,-9.29,0.36,Standing
5090,3.18,-9.32,0.34,Standing
5091,3.17,-9.33,0.35,Standing
5092,3.19,-9.3,0.37,Standing
5093,3.18,-9.27,0.39,Standing
5094,3.18,-9.29,0.39,Standing
5095,3.18,-9.31,0.35,Standing
5096,3.2,-9.32,0.33,Standing
5097,3.22,-9.31,0.35,Standing
5098,3.21,-9.29,0.39,Standing
5099,3.19,-9.32,0.38,Standing
5100,3.18,-9.33,0.34,Standing
5101,3.2,-9.32,0.29,Standing
5102,3.19,-9.31,0.29,Standing
5103,3.2,-9.3,0.35,Standing
5104,3.21,-9.27,0.41,Standing
5105,3.2,-9.28,0.41,Standing
5106,3.2,-9.31,0.36,Standing
5107,3.19,-9.33,0.33,Standing
5108,3.18,-9.32,0.34,Standing
5109,3.19,-9.3,0.33,Standing
5110,3.18,-9.3,0.35,Standing
5111,3.18,-9.31,0.34,Standing
5112,3.2,-9.3,0.34,Standing
5113,3.22,-9.32,0.35,Standing
5114,3.22,-9.3,0.35,Standing
5115,3.23,-9.29,0.34,Standing
5116,3.21,-9.3,0.36,Standing
5117,3.2,-9.31,0.37,Standing
5118,3.19,-9.31,0.34,Standing
5119,3.2,-9.29,0.35,Standing
5120,3.18,-9.29,0.38,Standing
5121,3.19,-9.3,0.37,Standing
5122,3.22,-9.3,0.31,Standing
5123,3.21,-9.31,0.28,Standing
5124,3.22,-9.28,0.3,Standing
5125,3.28,-9.27,0.34,Standing
5126,3.31,-9.29,0.39,Standing
5127,3.26,-9.29,0.43,Standing
5128,3.2,-9.29,0.44,Standing
5129,3.15,-9.3,0.38,Standing
5130,3.16,-9.3,0.31,Standing
5131,3.18,-9.29,0.27,Standing
5132,3.17,-9.32,0.34,Standing
5133,3.17,-9.33,0.38,Standing
5134,3.19,-9.33,0.36,Standing
5135,3.23,-9.33,0.28,Standing
5136,3.23,-9.3,0.25,Standing
5137,3.25,-9.28,0.33,Standing
5138,3.28,-9.3,0.41,Standing
5139,3.26,-9.27,0.45,Standing
5140,3.23,-9.29,0.4,Standing
5141,3.2,-9.3,0.31,Standing
5142,3.2,-9.3,0.26,Standing
5143,3.2,-9.3,0.31,Standing
5144,3.19,-9.32,0.39,Standing
5145,3.18,-9.3,0.37,Standing
5146,3.21,-9.31,0.3,Standing
5147,3.23,-9.3,0.27,Standing
5148,3.26,-9.28,0.33,Standing
5149,3.28,-9.27,0.4,Standing
5150,3.29,-9.29,0.45,Standing
5151,3.25,-9.27,0.4,Standing
5152,3.24,-9.27,0.32,Standing
5153,3.24,-9.29,0.3,Standing
5154,3.23,-9.3,0.33,Standing
5155,3.23,-9.29,0.36,Standing
5156,3.24,-9.29,0.39,Standing
5157,3.23,-9.29,0.36,Standing
5158,3.22,-9.28,0.29,Standing
5159,3.24,-9.3,0.28,Standing
5160,3.24,-9.32,0.34,Standing
5161,3.21,-9.31,0.4,Standing
5162,3.18,-9.29,0.39,Standing
5163,3.19,-9.31,0.33,Standing
5164,3.2,-9.32,0.27,Standing
5165,3.21,-9.28,0.3,Standing
5166,3.23,-9.29,0.36,Standing
5167,3.24,-9.32,0.39,Standing
5168,3.24,-9.33,0.34,Standing
5169,3.23,-9.31,0.27,Standing
5170,3.22,-9.31,0.28,Standing
5171,3.19,-9.3,0.33,Standing
5172,3.18,-9.28,0.39,Standing
5173,3.19,-9.3,0.4,Standing
5174,3.21,-9.3,0.33,Standing
5175,3.23,-9.31,0.27,Standing
5176,3.23,-9.3,0.3,Standing
5177,3.23,-9.28,0.38,Standing
5178,3.25,-9.29,0.42,Standing
5179,3.24,-9.29,0.37,Standing
5180,3.25,-9.3,0.27,Standing
5181,3.26,-9.31,0.24,Standing
5182,3.21,-9.31,0.29,Standing
5183,3.19,-9.28,0.36,Standing
5184,3.22,-9.28,0.38,Standing
5185,3.25,-9.28,0.38,Standing
5186,3.26,-9.28,0.36,Standing
5187,3.26,-9.29,0.32,Standing
5188,3.25,-9.29,0.31,Standing
5189,3.24,-9.28,0.33,Standing
5190,3.23,-9.28,0.35,Standing
5191,3.21,-9.28,0.35,Standing
5192,3.17,-9.3,0.33,Standing
5193,3.21,-9.33,0.32,Standing
5194,3.22,-9.32,0.3,Standing
5195,3.2,-9.26,0.33,Standing
5196,3.21,-9.24,0.38,Standing
5197,3.27,-9.28,0.37,Standing
5198,3.27,-9.27,0.33,Standing
5199,3.29,-9.28,0.27,Standing
5200,3.3,-9.33,0.25,Standing
5201,3.27,-9.33,0.26,Standing
5202,3.23,-9.3,0.29,Standing
5203,3.22,-9.29,0.32,Standing
5204,3.21,-9.29,0.33,Standing
5205,3.22,-9.29,0.35,Standing
5206,3.23,-9.3,0.38,Standing
5207,3.21,-9.32,0.37,Standing
5208,3.2,-9.32,0.33,Standing
5209,3.17,-9.31,0.33,Standing
5210,3.14,-9.3,0.35,Standing
5211,3.14,-9.32,0.34,Standing
5212,3.15,-9.32,0.31,Standing
5213,3.21,-9.34,0.29,Standing
5214,3.23,-9.3,0.3,Standing
5215,3.2,-9.23,0.33,Standing
5216,3.23,-9.22,0.36,Standing
5217,3.29,-9.28,0.37,Standing
5218,3.33,-9.33,0.32,Standing
5219,3.33,-9.3,0.24,Standing
5220,3.3,-9.28,0.21,Standing
5221,3.25,-9.33,0.27,Standing
5222,3.22,-9.35,0.32,Standing
5223,3.23,-9.3,0.32,Standing
5224,3.26,-9.26,0.33,Standing
5225,3.26,-9.28,0.35,Standing
5226,3.27,-9.29,0.41,Standing
5227,3.21,-9.28,0.43,Standing
5228,3.14,-9.26,0.43,Standing
5229,3.12,-9.28,0.39,Standing
5230,3.19,-9.28,0.32,Standing
5231,3.25,-9.29,0.3,Standing
5232,3.27,-9.27,0.33,Standing
5233,3.27,-9.3,0.34,Standing
5234,3.28,-9.32,0.31,Standing
5235,3.29,-9.31,0.24,Standing
5236,3.26,-9.3,0.24,Standing
5237,3.2,-9.31,0.31,Standing
5238,3.19,-9.29,0.36,Standing
5239,3.24,-9.3,0.39,Standing
5240,3.28,-9.3,0.35,Standing
5241,3.25,-9.3,0.3,Standing
5242,3.21,-9.31,0.31,Standing
5243,3.16,-9.3,0.35,Standing
5244,3.15,-9.32,0.41,Standing
5245,3.15,-9.3,0.37,Standing
5246,3.2,-9.3,0.29,Standing
5247,3.25,-9.3,0.26,Standing
5248,3.27,-9.3,0.29,Standing
5249,3.26,-9.28,0.35,Standing
5250,3.27,-9.28,0.38,Standing
5251,3.29,-9.29,0.4,Standing
5252,3.27,-9.27,0.32,Standing
5253,3.27,-9.29,0.25,Standing
5254,3.26,-9.31,0.28,Standing
5255,3.24,-9.28,0.34,Standing
5256,3.22,-9.28,0.39,Standing
5257,3.2,-9.32,0.36,Standing
5258,3.2,-9.31,0.29,Standing
5259,3.18,-9.31,0.25,Standing
5260,3.15,-9.29,0.28,Standing
5261,3.17,-9.27,0.33,Standing
5262,3.2,-9.28,0.36,Standing
5263,3.25,-9.29,0.31,Standing
5264,3.29,-9.29,0.27,Standing
5265,3.32,-9.32,0.27,Standing
5266,3.29,-9.31,0.3,Standing
5267,3.24,-9.28,0.31,Standing
5268,3.24,-9.29,0.29,Standing
5269,3.24,-9.32,0.25,Standing
5270,3.21,-9.32,0.26,Standing
5271,3.2,-9.28,0.29,Standing
5272,3.21,-9.3,0.36,Standing
5273,3.25,-9.32,0.39,Standing
5274,3.24,-9.3,0.35,Standing
5275,3.21,-9.27,0.32,Standing
5276,3.18,-9.26,0.32,Standing
5277,3.2,-9.3,0.29,Standing
5278,3.24,-9.31,0.25,Standing
5279,3.29,-9.29,0.2,Standing
5280,3.3,-9.27,0.2,Standing
5281,3.31,-9.26,0.24,Standing
5282,3.31,-9.26,0.3,Standing
5283,3.3,-9.27,0.35,Standing
5284,3.3,-9.27,0.33,Standing
5285,3.33,-9.31,0.28,Standing
5286,3.33,-9.32,0.24,Standing
5287,3.25,-9.34,0.26,Standing
5288,3.15,-9.31,0.3,Standing
5289,3.13,-9.27,0.29,Standing
5290,3.21,-9.29,0.28,Standing
5291,3.27,-9.26,0.27,Standing
5292,3.31,-9.25,0.31,Standing
5293,3.32,-9.27,0.35,Standing
5294,3.34,-9.25,0.32,Standing
5295,3.38,-9.26,0.27,Standing
5296,3.4,-9.28,0.24,Standing
5297,3.39,-9.25,0.23,Standing
5298,3.38,-9.24,0.28,Standing
5299,3.36,-9.26,0.35,Standing
5300,3.34,-9.24,0.33,Standing
5301,3.32,-9.25,0.29,Standing
5302,3.32,-9.27,0.3,Standing
5303,3.31,-9.28,0.33,Standing
5304,3.27,-9.27,0.32,Standing
5305,3.29,-9.26,0.31,Standing
5306,3.33,-9.27,0.33,Standing
5307,3.33,-9.26,0.34,Standing
5308,3.31,-9.23,0.32,Standing
5309,3.34,-9.24,0.32,Standing
5310,3.36,-9.3,0.33,Standing
5311,3.32,-9.27,0.32,Standing
5312,3.31,-9.26,0.31,Standing
5313,3.31,-9.24,0.29,Standing
5314,3.34,-9.25,0.3,Standing
5315,3.33,-9.28,0.33,Standing
5316,3.33,-9.26,0.3,Standing
5317,3.37,-9.26,0.25,Standing
5318,3.38,-9.28,0.25,Standing
5319,3.36,-9.29,0.25,Standing
5320,3.33,-9.28,0.28,Standing
5321,3.29,-9.27,0.29,Standing
5322,3.32,-9.29,0.27,Standing
5323,3.35,-9.28,0.23,Standing
5324,3.34,-9.26,0.24,Standing
5325,3.32,-9.24,0.28,Standing
5326,3.33,-9.25,0.3,Standing
5327,3.39,-9.24,0.27,Standing
5328,3.45,-9.22,0.27,Standing
5329,3.44,-9.21,0.28,Standing
5330,3.41,-9.22,0.26,Standing
5331,3.44,-9.26,0.25,Standing
5332,3.43,-9.22,0.2,Standing
5333,3.41,-9.23,0.18,Standing
5334,3.41,-9.25,0.21,Standing
5335,3.42,-9.23,0.26,Standing
5336,3.45,-9.21,0.29,Standing
5337,3.45,-9.24,0.25,Standing
5338,3.41,-9.23,0.22,Standing
5339,3.37,-9.22,0.23,Standing
5340,3.37,-9.23,0.24,Standing
5341,3.42,-9.21,0.24,Standing
5342,3.44,-9.18,0.24,Standing
5343,3.46,-9.2,0.25,Standing
5344,3.47,-9.22,0.22,Standing
5345,3.47,-9.23,0.21,Standing
5346,3.45,-9.23,0.21,Standing
5347,3.41,-9.25,0.2,Standing
5348,3.45,-9.28,0.17,Standing
5349,3.46,-9.26,0.18,Standing
5350,3.41,-9.21,0.21,Standing
5351,3.39,-9.18,0.25,Standing
5352,3.39,-9.21,0.25,Standing
5353,3.4,-9.18,0.23,Standing
5354,3.43,-9.2,0.22,Standing
5355,3.44,-9.25,0.16,Standing
5356,3.49,-9.23,0.13,Standing
5357,3.54,-9.19,0.15,Standing
5358,3.55,-9.19,0.18,Standing
5359,3.51,-9.21,0.19,Standing
5360,3.48,-9.22,0.15,Standing
5361,3.48,-9.25,0.12,Standing
5362,3.49,-9.16,0.09,Standing
5363,3.52,-9.22,0.17,Standing
5364,3.47,-9.24,0.21,Standing
5365,3.42,-9.21,0.17,Standing
5366,3.42,-9.22,0.13,Standing
5367,3.45,-9.25,0.14,Standing
5368,3.45,-9.21,0.17,Standing
5369,3.46,-9.21,0.24,Standing
5370,3.45,-9.23,0.27,Standing
5371,3.44,-9.23,0.19,Standing
5372,3.43,-9.24,0.11,Standing
5373,3.4,-9.23,0.16,Standing
5374,3.4,-9.21,0.2,Standing
5375,3.43,-9.21,0.2,Standing
5376,3.47,-9.24,0.16,Standing
5377,3.48,-9.22,0.12,Standing
5378,3.47,-9.21,0.15,Standing
5379,3.47,-9.21,0.21,Standing
5380,3.49,-9.21,0.23,Standing
5381,3.51,-9.25,0.18,Standing
5382,3.51,-9.23,0.17,Standing
5383,3.47,-9.21,0.15,Standing
5384,3.46,-9.22,0.17,Standing
5385,3.43,-9.24,0.2,Standing
5386,3.41,-9.24,0.18,Standing
5387,3.39,-9.2,0.17,Standing
5388,3.38,-9.19,0.17,Standing
5389,3.41,-9.21,0.17,Standing
5390,3.52,-9.24,0.19,Standing
5391,3.53,-9.23,0.25,Standing
5392,3.44,-9.2,0.26,Standing
5393,3.4,-9.19,0.19,Standing
5394,3.47,-9.19,0.09,Standing
5395,3.55,-9.21,0.08,Standing
5396,3.53,-9.22,0.15,Standing
5397,3.5,-9.24,0.18,Standing
5398,3.5,-9.21,0.19,Standing
5399,3.46,-9.2,0.17,Standing
5400,3.46,-9.2,0.13,Standing
5401,3.51,-9.23,0.15,Standing
5402,3.48,-9.21,0.25,Standing
5403,3.42,-9.19,0.27,Standing
5404,3.43,-9.23,0.16,Standing
5405,3.44,-9.22,0.04,Standing
5406,3.46,-9.22,0.05,Standing
5407,3.45,-9.21,0.15,Standing
5408,3.45,-9.21,0.22,Standing
5409,3.46,-9.2,0.25,Standing
5410,3.52,-9.21,0.21,Standing
5411,3.52,-9.23,0.15,Standing
5412,3.49,-9.23,0.12,Standing
5413,3.45,-9.23,0.18,Standing
5414,3.43,-9.23,0.23,Standing
5415,3.43,-9.22,0.23,Standing
5416,3.41,-9.21,0.15,Standing
